id,title,summary,agency,contact,detail_url,key
79,난임부부 진단 검사비 지원,난임으로 고민하고 있는 가정의 경제적 부담감소 및 저출산 극복에 적극 대응, 전라남도 순천시 시민복지국 보육아동과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004735&wlfareInfoReldBztpCd=02,WLF00004735
80,산후조리비용 지원,산후조리비용을 지원해 산모와 신생아의 건강 보호, 전라남도 순천시 시민복지국 보육아동과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004066&wlfareInfoReldBztpCd=02,WLF00004066
81, 출산장려금 지원,자녀 출산·양육가정에 출산장려금을 지원하여 다자녀 가정의 경제적 비용과 양육부담 절감 및 출산 친화 환경 조성, 인천광역시 연수구 복지교통국 출산보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003977&wlfareInfoReldBztpCd=02,WLF00003977
82,2025 EY한영 장애어린이 보조기구 지원사업 ,"푸르메재단에서는 EY한영과 함께 장애어린이 및 청소년을 위하여 맞춤형 보조기구를 지원함으로써, 장애어린이 재활 효과 및 신체적 기능을 향상시키고, 가계의 경제적 부담을 경감하고자 합니다. ",재단법인 푸르메,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52015M.do?wlfareInfoId=BOK00000943&wlfareInfoReldBztpCd=03,BOK00000943
83,광양시 난임 진단검사비 지원,난임 진단비 지원을 통한 난임 가정의 경제적 부담 경감 및 저출산 제고, 전라남도 광양시 보건소 출생보건과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003943&wlfareInfoReldBztpCd=02,WLF00003943
84,산모.신생아 건강관리 지원사업 본인부담금 추가지원,산모ㆍ신생아 건강관리 지원사업 및 본인부담금 추가지원을 소득수준에 관계없이 첫째아부터 확대지원하여 산모의 산후 건강회복을 돕고 출산가정의 경제적 부담을 완화하여 안심 임신ㆍ출산환경 조성에 기여, 전라남도 순천시 시민복지국 보육아동과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003838&wlfareInfoReldBztpCd=02,WLF00003838
85,출산축하금 지원사업,출산축하금을 지원하여 영아의 출산을 축하하고 출산가정에 경제적 지원을 하고자 함., 경상남도 창원시 복지여성보건국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003832&wlfareInfoReldBztpCd=02,WLF00003832
86,산모신생아 건강관리 지원사업 본인부담금 지원,자택에서 산후조리를 원하는 출산가정의 서비스 본인부담금 지원을 통한 경제적 부담 완화로 출산을 장려하는 분위기를 조성하여 저출산 극복에 기여., 경상북도 저출생극복본부 저출생대응정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003658&wlfareInfoReldBztpCd=02,WLF00003658
87,순천시 난임부부 시술비 본인부담금 지원,아이를 갖고 싶지만 난임으로 고민하고있는 가정의 경제적 부담을 해소하고 저출산 극복에 적극 대응하기 위함., 전라남도 순천시 시민복지국 보육아동과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003638&wlfareInfoReldBztpCd=02,WLF00003638
88,출산축하금 지원,주민들의 출산으로 인한 갑작스러운 경제적 부담을 경감시키고 소중한 자녀의 출생을 축하하고자 함, 강원특별자치도 평창군 행정지원국 가족복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003622&wlfareInfoReldBztpCd=02,WLF00003622
89,산모 신생아 건강관리서비스 지원,산모와 신생아의 건강관리를 도모하고 출산가정의 경제적 부담 완화 등 출산장려 분위기 확산을 위함, 전라남도 무안군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003608&wlfareInfoReldBztpCd=02,WLF00003608
90,장성군 산모신생아 건강관리사 지원,출산가정에 정부지원 단가에 준하는 서비스금액(바우처)을 지원하여 출산가정의 경제적 부담을 경감시키고 산모의 산후회복과 신생아의 양육을 지원 , 전라남도 장성군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003058&wlfareInfoReldBztpCd=02,WLF00003058
91,임산부 건강관리 지원,임신 및 출산을 희망하는 모성의 건강관리를 지원하여 기형아 출생 및 모성사망을 예방하고자 함., 경상북도 울진군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003039&wlfareInfoReldBztpCd=02,WLF00003039
92,건강한 아이를 위한 예비부모 엽산제 지원,임신 전 예비부모 건강관리로 선천성기형아 출산 등 사전 유해 환경을 차단하고 건강한 태아를 위한 안전한 임신·출산 환경을 제공하여 건강한 임신·출산유도 및 산전관리에 대한 경제적 부담을 경감하고자 함., 전라남도 순천시 시민복지국 보육아동과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002869&wlfareInfoReldBztpCd=02,WLF00002869
93,정관난관복원수술비 지원,불임수술 후 아이갖기를 원하는 부부에게 복원수술비를 지원하여 출산 친화적 분위기 확산하고자함., 전라남도 목포시 보건소 건강정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002232&wlfareInfoReldBztpCd=02,WLF00002232
94,예비부부 및 예비맘 건강관리 지원,임신 및 출산을 희망하는 예비부모의 건강상태를 확인하여 건강하고 안전한 임신과 출산 지원, 경상북도 울진군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001939&wlfareInfoReldBztpCd=02,WLF00001939
95,출생축하기념품 지원,"저출생 극복을 위한 국가적인 인구정책에 적극 대처하고, 주민 체감형 지원으로 출산가정의 경제적인 부담 경감 및 출산 친화적인 사회분위기 조성하고자 함.", 경상북도 울진군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001694&wlfareInfoReldBztpCd=02,WLF00001694
96,난임진단검진비 지원,난임에 대한 지원을 확대하여 난임가정에 경제적 심리적 부담경감 및 저출산 극복에 기여, 전라남도 목포시 보건소 건강정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001466&wlfareInfoReldBztpCd=02,WLF00001466
97,산모 신생아 건강관리 지원사업(추가형),"출산가정에 건강관리사를 파견하여 산모의 산후 회복과 신생아의 양육을 지원하고, 출산가정의 경제적 부담을 경감", 경기도 구리시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001366&wlfareInfoReldBztpCd=02,WLF00001366
98,난임부부 시술비 지원대상자 확대,난임에 대한 지원을 확대하여 난임가정에 경제적 심리적 부담경감 및 저출산 극복 기여, 전라남도 목포시 보건소 건강정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001273&wlfareInfoReldBztpCd=02,WLF00001273
99,출산모 비타민D제 지원,분만 1년 이내 출산모에 비타민D제 지원하여 건강증진 도모, 전라남도 순천시 시민복지국 보육아동과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001263&wlfareInfoReldBztpCd=02,WLF00001263
100,산모.신생아 건강관리 서비스 본인부담금 지원," 출산가정에 건강관리사 파견하여 산모와 신생아의 건강관리를 도모, 본인부담금 확대 지원 및 출산가정의 
 경제적 부담 경감을 통한 출산장려 분위기 조성", 경상남도 함안군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000120&wlfareInfoReldBztpCd=02,WLF00000120
101,출생아건강보험료지원,출생아의 건강관리를 도모하고 출산장려 분위기 조성, 강원특별자치도 평창군 행정지원국 가족복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000116&wlfareInfoReldBztpCd=02,WLF00000116
102,옹진군 산후건강관리비 지원," 옹진군 모든 출산가정에 산후건강관리비를 지원하여 산모의 산후회복과 건강증진을 돕고 출산가정의 경제적 부담을 완화하여 ""출산 친화 옹진""을 만들고자하는 사업입니다.", 인천광역시 옹진군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005721&wlfareInfoReldBztpCd=02,WLF00005721
103,큰아이돌봄비용지원,"산후도우미 사용 시, 큰아이돌봄서비스 추가비용 아이당 1일 5000원 최대 20일 지원", 충청남도 예산군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005697&wlfareInfoReldBztpCd=02,WLF00005697
104,여성장애인 출산지원금,여성장애인의 출산을 장려하고 장애인 산모와 신생아의 건강과 양육환경을 향상시키고 장애인 가정의 생활안정 및 사회적 통합에 기여, 전라남도 여수시 복지교육국 노인장애인과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005695&wlfareInfoReldBztpCd=02,WLF00005695
105,출산가정 산후조리비 지원,산후조리비 지원을 통해 산모의 건강증진 및 출산가구의 경제적 부담경감을 도모하여 안정적인 출산환경을 조성에 기여, 부산광역시 남구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005693&wlfareInfoReldBztpCd=02,WLF00005693
106,난임부부 지원사업,"체외수정 및 인공수정 시술비 등 보조생식술을 받는 난임부부에게 건강보험본인부담금 및 비급여 일부를 지원하여 경제적부담을 경감시킴으로써 난임부부가 희망하는 자녀를 갖도록 지원하기 위함. 
", 세종특별자치시 보건소 남부통합보건지소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005692&wlfareInfoReldBztpCd=02,WLF00005692
107,취약계층 및 셋째아 이상 산후조리비용 지원,경제적 부담경감 및 출산친화적 사회적 분위기 조성, 경상남도 창원시 창원보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005383&wlfareInfoReldBztpCd=02,WLF00005383
108,출산장려금,출산가정에 대한 경제적 지원을 통하여 저출산 문제를 극복하고 영유아의 건강한 양육을 위한 사회 환경 조성, 경상북도 칠곡군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004632&wlfareInfoReldBztpCd=02,WLF00004632
109,출산장려금지원,출산가정의 경제적 부담 경감 및 출산에 친화적인 사회분위기 조성, 경상남도 하동군 기획행정국 행정과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004486&wlfareInfoReldBztpCd=02,WLF00004486
110,다자녀가정 출산축하금 지원(확대),달서구 셋째아 이상 출산축하금을 지원하여 출생가정의 경제적 부담 경감 및 양육에 유리한 환경 조성, 대구광역시 달서구 복지증진국 아동가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004415&wlfareInfoReldBztpCd=02,WLF00004415
111,산후관리비지원사업,#NAME?, 강원특별자치도 횡성군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004381&wlfareInfoReldBztpCd=02,WLF00004381
112,다자녀 가정 기저귀 지원 사업,육아 필수재인 기저귀 조제분유 지원을 통해 경제적 부담 경감 및 아이낳기 좋은 환경 조성, 전라남도 담양군 보건소 보건행정과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004198&wlfareInfoReldBztpCd=02,WLF00004198
113,장성군 신생아 양육비 지원 ,양육 비용의 부담을 경감하고 출산을 장려함으로써 출산율 저하 등의 사회문제에 적극 대처하기 위함, 전라남도 장성군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004187&wlfareInfoReldBztpCd=02,WLF00004187
114,신생아 양육비 지원,출산율 저하와 인구 노령화 등 사회문제를 적극 대처하고 임산부와 영.유아의 건강을 증진하고 출산장려 분위기를 조성하는데 기여하고 신생아 양육비 지원, 전라남도 무안군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004133&wlfareInfoReldBztpCd=02,WLF00004133
115,출산장려금 및 출생아 건강보험료 지원,자녀의 출산 및 양육에 소요되는 청송군민들의 경제적 부담 경감, 경상북도 청송군 보건의료원,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003662&wlfareInfoReldBztpCd=02,WLF00003662
116,둘째아 출산장려금 지원,출산초기 급증하는 각종 비용 부담으로부터 양육자의 경제적 부담을 덜고 출산 및 양육에 유리한 환경을 조성하기 위함, 인천광역시 연수구 복지교통국 출산보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002791&wlfareInfoReldBztpCd=02,WLF00002791
117,산모신생아 건강관리 지원사업,"출산가정에 건강관리사를 파견하여 산모의 산후회복과 신생아의 양육을 지원하고, 출산가정의 경제적 부담 경감", 인천광역시 연수구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002482&wlfareInfoReldBztpCd=02,WLF00002482
118,장애인가정 출산장려금 지원,"장애인 가정의 출산 시 산모 및 신생아의 건강관리와 장애인 가정의 생활안정에 도움을 줌
", 경기도 안양시 복지문화국 장애인복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002478&wlfareInfoReldBztpCd=02,WLF00002478
119,난임부부지원사업,"난임으로 고통 받는 정부지원 범위 밖의 난임부부에게 경제적 부담 경감 및 출산의지 제고를 위하여 진단비 및 시술비를 확대 지원 하고자 함.
", 전라남도 화순군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002373&wlfareInfoReldBztpCd=02,WLF00002373
120,난임부부 시술비 본인부담금 추가지원,"난임시술 건강보험 적용으로 비용부담이 완화되었으나 경제적 부담 여전히 존재하여 관내 난임부부의 시술비용의 경제적 부담을 완화하고 출산율제고에 기여하고자함
", 전라남도 영광군 인구교육정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002312&wlfareInfoReldBztpCd=02,WLF00002312
121,보성군 출산장려 및 양육지원,인구감소에 따른 출산장려 시책, 전라남도 보성군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002257&wlfareInfoReldBztpCd=02,WLF00002257
122,장애인가정출산지원금 지원,장애인 가정에 출산비용을 지원하여 경제적 부담을 경감하고 생활안정을 도모하고자 함, 서울특별시 강남구 복지생활국 장애인복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002204&wlfareInfoReldBztpCd=02,WLF00002204
123,서울특별시 도봉구 장애인가정 출산지원금 지원,비장애인에 비해 장애로 인한 경제적 어려움을 겪고 있는 장애인 가정에 출산비용을 지원함으로써 경제적 부담을 경감하고 출산  친화적 문화조성을 통한 삶의 질 개선에 기여하고자 함., 서울특별시 도봉구 복지가족국 어르신장애인과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002202&wlfareInfoReldBztpCd=02,WLF00002202
124,산모신생아건강관리 확대지원,출산가정에 산모신생아 건강관리사 비용 지원하여 출산가정의 경제적 부담 경감, 충청남도 예산군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002144&wlfareInfoReldBztpCd=02,WLF00002144
